image_path,species,role
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_369.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_153.png,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_700.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_540.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_426.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_76.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_221.jpeg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_549.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_200.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_106.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_506.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_675.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_557.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_634.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_525.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_793.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_400.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_518.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_509.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_684.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_593.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_551.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_304.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_511.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_172.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_692.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_279.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_208.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_214.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_457.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_42.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_658.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_629.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_132.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_411.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_316.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_365.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_404.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_351.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_747.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_242.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_35.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_303.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_450.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_289.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_52.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_714.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_36.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_101.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_330.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_104.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_445.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_268.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_57.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_460.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_222.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_490.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_558.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_126.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_750.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_626.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_536.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_772.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_720.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_30.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_732.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_533.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_368.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_170.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_396.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_707.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_630.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_454.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_154.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_142.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_734.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_710.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_374.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_744.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_526.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_751.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_45.png,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_722.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_726.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_573.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_636.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_179.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_679.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_378.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_661.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_58.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_517.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_288.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_239.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_155.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_329.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_537.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_259.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_349.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_523.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_637.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_257.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_776.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_204.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_736.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_444.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_480.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_184.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_708.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_60.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_178.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_237.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_462.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_495.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_176.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_147.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_273.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_477.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_449.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_370.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_440.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_336.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_323.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_298.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_521.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_654.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_508.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_467.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_687.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_220.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_735.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_210.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_16.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_321.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_387.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_270.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_616.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_327.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_591.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_228.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_266.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_443.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_358.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_343.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_583.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_628.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_688.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_364.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_683.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_709.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_70.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_499.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_580.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_590.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_48.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_605.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_107.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_397.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_588.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_581.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_704.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_754.jpeg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_762.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_711.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_656.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_522.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_345.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_765.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_146.jpeg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_75.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_779.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_165.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_161.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_603.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_324.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_531.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_755.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_389.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_138.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_371.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_666.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_463.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_11.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_246.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_555.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_619.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_482.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_189.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_631.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_254.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_484.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_86.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_348.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_258.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_347.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_690.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_677.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_26.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_82.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_643.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_25.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_501.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_405.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_618.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_738.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_213.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_596.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_27.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_733.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_784.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_74.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_231.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_667.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_10.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_670.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_399.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_507.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_794.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_4.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_163.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_174.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_706.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_481.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_681.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_41.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_612.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_182.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_156.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_282.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_157.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_575.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_574.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_621.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_516.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_625.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_728.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_546.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_91.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_416.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_326.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_8.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_354.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_318.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_177.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_737.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_613.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_647.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_12.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_678.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_730.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_494.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_306.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_328.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_640.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_572.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_642.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_207.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_599.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_487.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_297.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_166.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_745.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_767.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_203.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_307.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_577.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_119.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_67.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_668.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_21.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_46.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_205.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_14.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_441.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_195.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_739.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_420.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_235.jpg,Butterfly,Pollinator
/scratch/user/jmagnew/datasets/insects/Butterfly/Butterfly_94.jpg,Butterfly,Pollinator
